"Department","Cost","Travel Class","Ticket Single or Return","Airline","Travel Date","Origin ICAO","Origin Name","Origin Municipality","Origin Region","Origin Country","Origin Latitude","Origin Longitude","Destination ICAO","Destination Name","Destination Region","Destination Country","Destination Latitude","Destination Longitude","Distance"
"Orange Department",208.88,"Economy","Return","British Airways",2011-08-05,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,595
"Yellow Department",220.00,"Economy","Single","Eastern Airways",2011-08-05,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,697
"Yellow Department",300.24,"Economy","Return","Flybe",2011-08-05,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Orange Department",308.28,"Business","Return","British Airways",2011-08-05,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,555
"Yellow Department",334.62,"Economy","Return","Flybe",2011-08-05,"EGPO","Stornoway Airport","Stornoway","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,285
"Yellow Department",404.46,"Economy","Return","Monarch Airlines",2011-08-05,"EGGW","London Luton Airport","London","England","United Kingdom",51.874698638916,-0.368333011865616,"LXGB","Gibraltar Airport","(unassigned)","Gibraltar",36.1511993408,-5.34965991974,1792
"Yellow Department",551.60,"Business","Return","British Airways",2011-08-05,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"LIRP","Pisa International Airport","Tuscany","Italy",43.683899,10.3927,1148
"Yellow Department",608.00,"Business","Return","TAP Air Portugal",2011-08-05,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"LPPR","Francisco de Sá Carneiro Airport","Oporto District","Portugal",41.2481002808,-8.68138980865,1278
"Orange Department",611.70,"Business","Single","British Airways",2011-08-05,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"LPFR","Faro Airport","Faro District","Portugal",37.0144004822,-7.96590995789,1688
"Orange Department",91.94,"Economy","Single","Easyjet",2011-08-06,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,595
"Orange Department",173.23,"Economy","Return","British Airways",2011-08-06,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGLC","London City Airport","England","United Kingdom",51.505299,0.055278,568
"Orange Department",265.98,"Economy","Return","Flybe",2011-08-06,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,686
"Orange Department",376.80,"Economy","Return","Flybe",2011-08-06,"EGCC","Manchester Airport","Manchester","England","United Kingdom",53.3536987304688,-2.27495002746582,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,313
"Yellow Department",1206.48,"Business","Return","KLM",2011-08-06,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"LIRF","Leonardo da Vinci–Fiumicino Airport","Lazio","Italy",41.8002778,12.2388889,1788
"Yellow Department",1206.48,"Business","Return","KLM",2011-08-06,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"LIRF","Leonardo da Vinci–Fiumicino Airport","Lazio","Italy",41.8002778,12.2388889,1788
"Yellow Department",47.50,"Economy","Single","Monarch Airlines",2011-08-07,"LXGB","Gibraltar Airport","Gibraltar","(unassigned)","Gibraltar",36.1511993408,-5.34965991974,"EGGW","London Luton Airport","England","United Kingdom",51.874698638916,-0.368333011865616,1792
"Yellow Department",80.00,"Business","Single","British Airways",2011-08-07,"LIRP","Pisa International Airport","Pisa","Tuscany","Italy",43.683899,10.3927,"EGLL","London Heathrow Airport","England","United Kingdom",51.4706,-0.461941,1186
"Yellow Department",101.39,"Economy","Single","Flybe",2011-08-07,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,542
"Yellow Department",208.90,"Economy","Return","Flybe",2011-08-07,"EGPO","Stornoway Airport","Stornoway","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,869
"Yellow Department",224.73,"Economy","Return","British Airways",2011-08-07,"EGLC","London City Airport","London","England","United Kingdom",51.505299,0.055278,"EGPO","Stornoway Airport","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,850
"Yellow Department",230.30,"Business","Single","British Airways",2011-08-07,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,647
"Yellow Department",235.98,"Economy","Return","Flybe",2011-08-07,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,686
"Yellow Department",241.89,"Economy","Return","Flybe",2011-08-07,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,508
"Orange Department",278.81,"Economy","Return","Aer Lingus",2011-08-07,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGAA","Belfast International Airport","Northern Ireland","United Kingdom",54.6575012207,-6.21582984924,523
"Yellow Department",3322.03,"Business","Return","Continental Airlines",2011-08-07,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"KEWR","Newark Liberty International Airport","New Jersey","United States",40.6925010681152,-74.168701171875,5562
"Yellow Department",3322.03,"Business","Return","Continental Airlines",2011-08-07,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"KEWR","Newark Liberty International Airport","New Jersey","United States",40.6925010681152,-74.168701171875,5562
"Yellow Department",31.00,"Economy","Single","Iberia",2011-08-08,"LEVX","Vigo Airport","Vigo","Galicia","Spain",42.2318000793457,-8.62677001953125,"LEMD","Adolfo Suárez Madrid–Barajas Airport","Madrid","Spain",40.471926,-3.56264,466
"Yellow Department",102.94,"Economy","Single","Easyjet",2011-08-09,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,686
"Yellow Department",125.41,"Economy","Return","Flybe",2011-08-09,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,455
"Yellow Department",276.60,"Economy","Return","Eastern Airways",2011-08-09,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGSH","Norwich International Airport","England","United Kingdom",52.6758003235,1.28278005123,550
"Orange Department",107.93,"Economy","Return","Easyjet",2011-08-10,"EGSS","London Stansted Airport","London","England","United Kingdom",51.8849983215,0.234999999404,"EGAA","Belfast International Airport","Northern Ireland","United Kingdom",54.6575012207,-6.21582984924,528
"Orange Department",127.93,"Economy","Return","Easyjet",2011-08-10,"EGSS","London Stansted Airport","London","England","United Kingdom",51.8849983215,0.234999999404,"EGAA","Belfast International Airport","Northern Ireland","United Kingdom",54.6575012207,-6.21582984924,528
"Orange Department",131.93,"Economy","Return","Easyjet",2011-08-10,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGAA","Belfast International Airport","Northern Ireland","United Kingdom",54.6575012207,-6.21582984924,561
"Yellow Department",140.41,"Economy","Return","Easyjet",2011-08-10,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGSS","London Stansted Airport","England","United Kingdom",51.8849983215,0.234999999404,538
"Yellow Department",140.41,"Economy","Return","Easyjet",2011-08-10,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGSS","London Stansted Airport","England","United Kingdom",51.8849983215,0.234999999404,538
"Yellow Department",142.48,"Economy","Single","Flybe",2011-08-10,"EGNM","Leeds Bradford Airport","Leeds","England","United Kingdom",53.8658981323242,-1.66057002544403,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,372
"Orange Department",145.90,"Economy","Return","British Airways",2011-08-10,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,283
"Orange Department",168.43,"Economy","Return","Easyjet",2011-08-10,"EGGD","Bristol Airport","Bristol","England","United Kingdom",51.382702,-2.71909,"EGPE","Inverness Airport","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,690
"Orange Department",187.80,"Economy","Return","Scandinavian Airlines",2011-08-10,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"ENZV","Stavanger Airport Sola","Rogaland","Norway",58.876701354,5.6377801895,909
"Orange Department",187.80,"Economy","Return","Scandinavian Airlines",2011-08-10,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"ENZV","Stavanger Airport Sola","Rogaland","Norway",58.876701354,5.6377801895,909
"Yellow Department",204.96,"Economy","Return","Flybe",2011-08-10,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,572
"Orange Department",268.82,"Business","Return","British Airways",2011-08-10,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,574
"Orange Department",288.17,"Economy","Return","British Airways",2011-08-10,"EGLC","London City Airport","London","England","United Kingdom",51.505299,0.055278,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,543
"Yellow Department",449.98,"Economy","Return","Flybe",2011-08-10,"EGPH","Edinburgh Airport","Edinburgh","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,572
"Orange Department",464.82,"Business","Return","British Airways",2011-08-10,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,574
"Yellow Department",551.70,"Business","Return","British Airways",2011-08-10,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"LIRP","Pisa International Airport","Tuscany","Italy",43.683899,10.3927,1148
"Orange Department",46.12,"Economy","Return","Easyjet",2011-08-11,"EGSS","London Stansted Airport","London","England","United Kingdom",51.8849983215,0.234999999404,"EGAA","Belfast International Airport","Northern Ireland","United Kingdom",54.6575012207,-6.21582984924,528
"Yellow Department",140.97,"Economy","Return","Flybe",2011-08-11,"EGNM","Leeds Bradford Airport","Leeds","England","United Kingdom",53.8658981323242,-1.66057002544403,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,325
"Yellow Department",194.74,"Economy","Single","Flybe",2011-08-11,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGPB","Sumburgh Airport","Scotland","United Kingdom",59.8788986206055,-1.29556000232697,302
"Yellow Department",194.74,"Economy","Single","Flybe",2011-08-11,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGPB","Sumburgh Airport","Scotland","United Kingdom",59.8788986206055,-1.29556000232697,302
"Yellow Department",148.93,"Economy","Return","Easyjet",2011-08-12,"EGGD","Bristol Airport","Bristol","England","United Kingdom",51.382702,-2.71909,"EGPE","Inverness Airport","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,690
"Orange Department",152.93,"Economy","Return","Easyjet",2011-08-12,"EGSS","London Stansted Airport","London","England","United Kingdom",51.8849983215,0.234999999404,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,510
"Yellow Department",155.48,"Economy","Single","Flybe",2011-08-12,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,367
"Orange Department",184.00,"Economy","Return","British Midland",2011-08-12,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,534
"Orange Department",213.40,"Economy","Single","British Airways",2011-08-12,"LPFR","Faro Airport","Faro","Faro District","Portugal",37.0144004822,-7.96590995789,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,1688
"Orange Department",240.90,"Economy","Return","British Midland",2011-08-12,"EGCC","Manchester Airport","Manchester","England","United Kingdom",53.3536987304688,-2.27495002746582,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,297
"Yellow Department",269.55,"Economy","Return","Easyjet",2011-08-12,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"LEPA","Palma De Mallorca Airport","Baleares","Spain",39.551700592,2.73881006241,1309
"Orange Department",280.40,"Economy","Return","British Airways",2011-08-12,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EHAM","Amsterdam Airport Schiphol","Noord-Holland","Netherlands",52.308601,4.76389,365
