DATE,WIND,IND,RAIN,IND_1,T_MAX,IND_2,T_MIN,T_MIN_G
1971/10/31,6.21,0,0,0,16.5,0,4.4,0.9
1971/11/1,9.79,4,0,0,16.6,0,11.1,9.3
1971/11/2,14.96,0,1.3,0,17,0,13.6,10.6
1971/11/3,9,4,0,0,16.3,0,9.6,8.8
1971/11/4,15.12,0,8.1,0,16.4,0,11.2,8.5
1971/11/5,11.96,0,0,0,11.2,0,8.5,7.8
1971/11/6,9.54,4,0,0,10.3,0,3.6,0.8
1971/11/7,13.92,0,2.5,0,13.2,0,2.5,-2
1971/11/8,15.12,0,0.5,0,8.5,0,2.9,0.1
1971/11/9,10.21,0,0,0,6.4,0,1,-2
1971/11/10,6.21,0,0.3,0,7.8,0,1,-3
1971/11/11,2.88,0,0.2,0,10.2,0,4.4,4
1971/11/12,9.08,0,0.6,0,10.8,0,7,5.6
1971/11/13,10,0,0.4,0,9.5,0,4.9,2
1971/11/14,7.58,0,0,0,10,0,3.4,-0.6
1971/11/15,14.37,0,0.2,0,11.9,0,5.1,6.1
1971/11/16,14.37,0,1,0,11.8,0,9.1,8.2
1971/11/17,12.17,0,11.9,0,13,0,4,0.5
1971/11/18,11.63,0,1.3,0,3.4,0,0.9,-0.5
1971/11/19,11.34,0,0,0,4.1,1,-0.7,-4
1971/11/20,13.13,0,9.3,0,12.7,1,-3.3,-8.8
1971/11/21,20.33,4,0,0,7,0,3.4,1.2
1971/11/22,12.38,0,0.6,0,8.4,0,0.6,-2.3
1971/11/23,12.5,0,0.4,0,9.6,0,3.3,NA
1971/11/24,7.08,0,0,0,8.6,0,0.7,-4.8
1971/11/25,12.42,0,0.2,0,11.8,0,1.1,-1.7
1971/11/26,9.21,0,0.1,0,11.2,0,8.5,2.8
1971/11/27,9.62,0,0.7,0,8.4,0,8.2,5.6
1971/11/28,9.04,0,0.1,0,4.4,1,-1.5,-7.8
1971/11/29,7.83,0,0.9,0,9,1,-2.5,-8.5
1971/11/30,9.08,0,0,0,7.7,0,0.8,-3
1971/12/1,8.54,0,4.8,0,7,0,2,0.5
1971/12/2,5.13,0,0,0,8.4,0,3,2.5
1971/12/3,7.41,0,0,0,10,1,-1.1,-4
1971/12/4,9.67,0,0.2,0,11.5,0,0.5,1.2
1971/12/5,4.96,0,0,0,9.8,0,9,7
1971/12/6,5.96,0,0,0,9.4,0,2.1,-2
1971/12/7,8.33,0,0,0,5.5,1,-0.9,-3.5
1971/12/8,8.42,0,0,0,8,1,-0.5,-5.2
1971/12/9,11.12,0,0,0,10,0,3.4,NA
1971/12/10,11.58,0,0,0,10.4,0,8,6.8
1971/12/11,12.29,0,0,0,9.6,0,8.4,6.6
1971/12/12,10.88,0,0.6,0,11,0,8.2,6.3
1971/12/13,12.08,4,0,0,12.4,0,8.6,5.5
1971/12/14,17.04,4,0,0,12.8,0,9,5.5
1971/12/15,15.37,4,0,0,10.8,0,9,5.4
1971/12/16,12.29,0,0,0,14,0,9.4,7.6
1971/12/17,9.17,0,0,0,12.2,0,7.8,4
1971/12/18,14.62,0,1.8,0,12.8,0,10,8
1971/12/19,19.33,0,2.5,0,13.2,0,9,6.1
1971/12/20,21.92,0,0.2,0,15,0,6.1,4
1971/12/21,15.41,0,0,0,12.6,0,9.8,7.7
1971/12/22,3.96,0,5.1,0,9,0,6,3.6
1971/12/23,13.13,4,0,0,11.3,0,0.5,-4.5
1971/12/24,16.42,4,0,0,12,0,0.6,NA
1971/12/25,11.79,0,1.4,0,10.8,0,10.4,8.8
1971/12/26,11.04,0,10.2,0,10.5,0,6.5,0.5
1971/12/27,13.13,0,10.8,0,8.6,0,7.7,6.4
1971/12/28,13.25,0,0.7,0,6.8,0,5.5,2
1971/12/29,14.58,0,0.4,0,6.5,0,4,1.1
1971/12/30,16.21,0,0.5,0,6.6,0,5.1,2.4
1971/12/31,21.04,0,0,0,7.7,0,4.5,2.1
1972/1/1,13,0,0,0,6.8,0,6,5
1972/1/2,6.04,0,3.6,0,6.8,0,3.3,2.9
1972/1/3,3.88,0,1.2,0,5,0,2.7,1.6
1972/1/4,2.62,0,0,0,3.2,1,-1.4,-7
1972/1/5,2.75,0,0.2,0,5,1,-1.7,-6.9
1972/1/6,7.62,0,0.3,0,7.1,1,-1.8,NA
1972/1/7,16.46,0,2.2,0,8.6,0,4.9,2
1972/1/8,17,0,7.5,0,9.4,0,5.4,4
1972/1/9,5.25,0,0.8,0,9.8,0,1.1,-3.4
1972/1/10,14.04,0,6,0,10,0,1.7,-0.7
1972/1/11,11.34,0,7.8,0,8.5,0,6,2.4
1972/1/12,11.87,0,0.3,0,9.9,0,3.5,2
1972/1/13,4.12,0,13.8,0,8,0,1,-4.1
1972/1/14,16.08,0,1.9,0,9,0,2.2,-3
1972/1/15,15.34,0,13.7,0,7.5,0,3.9,4.4
1972/1/16,16.58,0,3.5,0,8.6,0,2.5,2
1972/1/17,12.38,0,2.4,0,8.5,0,5.5,3.6
1972/1/18,12.33,0,10.5,0,11.9,0,3.2,-0.8
1972/1/19,11.25,0,0,0,5.7,0,1.6,-1.4
1972/1/20,10.41,0,0,0,5.2,1,-1.9,-7.6
1972/1/21,10.41,0,0.2,0,8.3,0,0.2,-2.5
1972/1/22,13.7,0,0,0,11.7,0,2,NA
1972/1/23,13,0,3.9,0,12.3,0,8.1,6.5
1972/1/24,14,0,0.3,0,5,0,0.6,-1.8
1972/1/25,9.13,0,1,0,10.1,0,0.6,-2.8
1972/1/26,12.87,0,3.3,0,10.8,0,5,4
1972/1/27,18.05,0,0.1,0,7.2,0,3.1,-0.1
1972/1/28,14.04,0,0.8,0,6.2,0,5.1,1.2
1972/1/29,14.92,0,0,0,3.7,0,3.3,-2.5
1972/1/30,6.92,0,3.6,0,2.5,1,-1.6,-2.9
1972/1/31,12.5,0,5.8,0,5.7,1,-11.5,-11.1
1972/2/1,17.29,0,6.2,0,8,0,1,1.4
1972/2/2,25.04,0,15.8,0,7.8,0,5,2.3
1972/2/3,9.08,0,0,0,8.5,0,4,1.4
1972/2/4,6.04,0,3.2,0,9.5,1,-2,-8.2
1972/2/5,10.46,0,1.5,0,6.5,1,-0.1,NA
1972/2/6,1.92,0,0,0,7.8,0,0.5,-5
1972/2/7,3.33,0,1.6,0,8,1,-1.5,-7.6
1972/2/8,8.38,0,0.2,0,9.9,1,-0.9,-6.9
1972/2/9,7.83,0,0.2,0,8.5,1,-1,-8.1
1972/2/10,10.21,0,7,0,9.1,0,3.4,0.5
1972/2/11,11.46,0,1.4,0,7.6,0,3.1,-4.1
1972/2/12,13.67,0,2.3,0,8.8,0,1.4,-4.2
1972/2/13,12.58,4,0,0,7.9,0,1.5,-4.7
1972/2/14,9.21,0,7.9,0,8.8,0,1,-5.2
1972/2/15,13.96,0,2,0,10.2,0,3.8,0.9
1972/2/16,17.12,0,3.1,0,6.8,0,4.8,1.5
1972/2/17,14.17,4,0,0,8,0,5,3.8
1972/2/18,12.96,4,0,0,6.2,0,5.4,0.1
1972/2/19,4.33,0,0,0,5.8,0,4.4,3.2
1972/2/20,4.12,0,0,0,5,0,4.5,4
1972/2/21,4.58,0,0,0,6.6,0,3.5,2.4
1972/2/22,7.5,0,0.1,0,6.6,0,4,2.6
1972/2/23,14.12,0,0,0,8.6,0,4.5,3.2
1972/2/24,14.42,0,0.2,0,6.7,0,5.3,2.5
1972/2/25,7.5,0,0.1,0,7.8,0,5.2,4
1972/2/26,8.29,0,0,0,10.6,0,4,-1.2
1972/2/27,11.83,0,0.1,0,10.2,0,1.5,-5
1972/2/28,8.04,0,1,0,11.2,0,7.2,6.7
1972/2/29,8.58,0,0.8,0,9.4,0,5.2,-2
1972/3/1,7.38,0,0,0,10.1,0,1,-5.5
1972/3/2,10.88,0,1,0,8.2,1,-1.8,-8.5
1972/3/3,18.12,0,10.6,0,8,0,3.5,-0.6
1972/3/4,11.42,0,0.2,0,7,0,0.4,-2
1972/3/5,8.87,0,5.5,0,9.3,0,1,-3.7
1972/3/6,18.41,0,0.5,0,9.5,0,1,-2
1972/3/7,15.83,4,0,0,7.7,0,5.6,2.8
1972/3/8,7.87,4,0,0,7.4,0,4.8,3
1972/3/9,4.83,0,0,0,8.6,1,-0.8,-6.8
1972/3/10,11.17,0,0.2,0,7.2,0,3,0
1972/3/11,18.96,4,0,0,6.4,0,4.5,3.4
1972/3/12,16.5,0,0,0,7.1,0,3.5,0.6
1972/3/13,11.46,0,0,0,7.5,0,2.3,-1.1
1972/3/14,7.75,0,0,0,10,0,2,2
1972/3/15,3.29,0,0,0,11.2,0,0.4,-5.5
1972/3/16,2.29,0,0,0,10.8,0,4.9,2.5
1972/3/17,6.5,0,0,0,11.6,0,4.6,4.8
1972/3/18,6.79,0,1.8,0,12.8,0,5.5,3.6
1972/3/19,3.71,0,1.4,0,9,0,5.5,6
1972/3/20,4.12,0,0,0,12.5,0,5.1,0.3
1972/3/21,3.63,0,0,0,13,1,-1.5,-8.3
1972/3/22,6.87,0,0,0,10,0,0.1,-6.9
1972/3/23,3.88,0,0,0,13.2,0,6,1.2
1972/3/24,6.04,0,0,0,15.4,0,6.4,1.5
1972/3/25,9.46,0,1.7,0,12.1,0,4,-2.5
1972/3/26,15.63,0,4.1,0,10,0,1.7,-1.8
1972/3/27,22.92,0,7.8,0,8.4,0,3.4,1.1
1972/3/28,16.08,0,0.3,0,10,0,2.1,-0.7
1972/3/29,9.54,0,3.8,0,11,0,1.8,-1.8
1972/3/30,9.33,0,4.9,0,13.1,0,6,4.5
1972/3/31,8.54,0,10.3,0,12.9,0,5.4,1.2
1972/4/1,17.04,0,0.1,0,18.1,0,7.6,NA
1972/4/2,17.33,0,0.3,0,15,0,12.6,11.5
1972/4/3,14.42,0,0.4,0,10.5,0,5.9,2.9
1972/4/4,14.21,0,4.8,0,11.3,0,7.9,6.1
1972/4/5,19.29,0,3.1,0,11,0,5.4,5
1972/4/6,12.62,0,3.7,0,12.4,0,4.1,0.7
1972/4/7,11.67,0,2.8,0,12.2,0,5.6,2.6
1972/4/8,14.88,0,0.1,0,12.1,0,5.5,4.8
1972/4/9,11.54,0,1.2,0,12.4,0,3,0.4
1972/4/10,18.16,0,3.4,0,10.1,0,4.5,2.2
1972/4/11,18.12,0,0,0,12,0,4.8,2.1
1972/4/12,9.17,4,0,0,12.3,0,4.9,0.3
1972/4/13,5.46,0,0,0,10,0,6,3.9
1972/4/14,13.92,0,0.5,0,13.3,0,3.1,-0.6
1972/4/15,9.5,0,0,0,11.5,0,3.5,0.3
1972/4/16,6.25,4,0,0,12.8,0,3,NA
1972/4/17,5.46,4,0,0,14.5,0,8.9,8
1972/4/18,7.75,0,0,0,13.8,0,8.2,6.4
1972/4/19,6.34,0,0,0,11.4,0,2,-3.8
1972/4/20,6.29,0,0,0,10.8,0,1.4,-3.1
1972/4/21,6.71,0,0.1,0,14.8,0,0.1,-3.8
1972/4/22,12.42,0,0,0,10.8,0,7.3,NA
1972/4/23,8.71,0,0,0,10.2,0,5.2,1.4
1972/4/24,11.34,0,0,0,10.6,0,6,1
1972/4/25,5.21,0,0,0,11.2,0,5.8,3.9
1972/4/26,8,0,0,0,10.8,0,4.2,0.2
1972/4/27,9.17,0,0,0,13,0,6,3
1972/4/28,13,0,3.5,0,11.5,0,5.6,1.5
1972/4/29,15.04,0,1,0,11,0,6.5,6
1972/4/30,11.5,0,3.4,0,12.9,0,6.3,4.6
1972/5/1,6.67,0,1.2,0,14.4,0,6.2,1.3
1972/5/2,4.5,0,0,0,13.1,0,4.3,-1.4
1972/5/3,9.62,0,0.2,0,14.5,0,6.5,4
1972/5/4,9.83,0,0,0,14.6,0,6.3,2.9
1972/5/5,9.71,0,1,0,11.9,0,7.8,2.7
1972/5/6,3.17,0,3.1,0,11.5,0,8.9,8.5
1972/5/7,8.17,0,0.6,0,11.8,0,7,5.5
1972/5/8,15.09,0,5.6,0,13.2,0,7.6,5.5
1972/5/9,10,0,4,0,14.5,0,7.6,3
1972/5/10,8.67,0,0.2,0,15.6,0,4.2,NA
1972/5/11,7.67,0,17.2,0,11,0,6.9,1.9
1972/5/12,8.87,0,1.7,0,10.8,0,4.5,2.2
1972/5/13,10.88,4,0,0,12.5,0,5.6,3.1
1972/5/14,10.41,0,0,0,11.9,0,8.1,6.4
1972/5/15,11.67,0,0,0,13.3,0,7,4.8
1972/5/16,4.21,0,0,0,13.6,0,3.5,0
1972/5/17,4.71,0,0,0,13.5,0,5.5,2.2
1972/5/18,3.21,0,3.4,0,14,0,7.5,4.4
1972/5/19,8.87,0,0.8,0,13.5,0,9,6.3
1972/5/20,10.04,0,2.5,0,13.3,0,9.5,7.1
1972/5/21,9.5,0,2,0,12.5,0,8.5,5.6
1972/5/22,8.08,0,0,0,15.5,0,8.2,5.5
1972/5/23,12.25,0,1,0,13.5,0,9.5,7
1972/5/24,13.33,0,0.8,0,16,0,9.5,8
1972/5/25,19.75,0,1.5,0,16.1,0,7,3.5
1972/5/26,24.5,0,4.5,0,14.7,0,8.5,6
1972/5/27,18,0,0,0,15.6,0,9.1,7.5
1972/5/28,15,0,0.3,0,16.3,0,9.5,6
1972/5/29,20.08,0,2.4,0,13.7,0,8.6,6.2
1972/5/30,19.55,0,3.9,0,14.5,0,8.6,7.3
1972/5/31,7.96,0,2.1,0,15,0,8.1,5.8
1972/6/1,3.25,0,1.2,0,15.4,0,7.6,3.8
1972/6/2,10.63,0,2,0,12.3,0,9.6,7.4
1972/6/3,11.38,0,6.1,0,15,0,6.1,2.1
1972/6/4,4.58,0,0.2,0,12.8,0,5.8,4
1972/6/5,5.96,0,5.4,0,13.9,0,7.2,3.2
1972/6/6,6.92,0,1.8,0,14,0,8.9,4
1972/6/7,9.04,0,0.3,0,15.5,0,5.8,2.6
1972/6/8,9.04,0,2,0,13.5,0,8,3.5
1972/6/9,7.5,0,4,0,13.6,0,8,7
1972/6/10,9,0,1.9,0,14,0,8,6
1972/6/11,6,4,0,0,13.5,0,5.6,3
1972/6/12,4.71,0,0.2,0,14.4,0,7.8,5.4
1972/6/13,9.08,4,0,0,16.9,0,5.7,4.8
1972/6/14,3.08,0,0.5,0,18,0,6.4,2.9
1972/6/15,6.92,0,0,0,17.6,0,10.5,10
1972/6/16,3.54,0,0.6,0,18.1,0,9.2,6.3
1972/6/17,15.04,0,1.6,0,16.5,0,12.7,10.3
1972/6/18,13,0,1.3,0,16.1,0,11.3,10.5
1972/6/19,11.63,0,0.1,0,16.5,0,7.5,5.3
1972/6/20,10.83,0,1.7,0,16.4,0,9.2,5.6
1972/6/21,18.38,4,0,0,17,0,9.8,5.5
1972/6/22,15.29,0,0.8,0,16.2,0,9.6,7.2
1972/6/23,12.58,0,0.4,0,13.6,0,9.3,7.1
1972/6/24,11.17,0,1.3,0,18.7,0,11.6,11.2
1972/6/25,8.21,0,0,0,17.4,0,11,10.8
1972/6/26,5.91,0,17.2,0,17.8,0,8.2,2.1
1972/6/27,8.71,0,0.5,0,15.5,0,8.5,8.2
1972/6/28,7.87,0,2.6,0,15.9,0,7,4
1972/6/29,5.09,0,4.6,0,13.8,0,9.6,5.5
1972/6/30,9.79,0,0,0,15,0,9.4,5.5
1972/7/1,12.71,0,0,0,16.3,0,8.7,5.2
1972/7/2,9.04,0,0.6,0,19.1,0,11,10
1972/7/3,8.75,0,12.1,0,15,0,9,5
1972/7/4,7.62,0,3.7,0,15,0,9,NA
1972/7/5,8.42,0,0.5,0,17,0,9,6.5
1972/7/6,5,0,2.6,0,16.7,0,10.6,8.2
1972/7/7,10.92,0,0,0,17,0,11.3,11.1
1972/7/8,4.17,0,0,0,16.5,0,7.5,1.6
1972/7/9,9.92,0,0.9,0,16,0,7.9,2.5
1972/7/10,15.25,0,2.4,0,17.4,0,7.9,6.7
1972/7/11,8.04,0,0.1,0,16.7,0,9.5,7.3
1972/7/12,7.29,0,0.3,0,18.2,0,12,9.6
1972/7/13,3.79,4,0,0,19.5,0,13.4,14.4
1972/7/14,2.5,4,0,0,21,0,15,14.6
1972/7/15,3.54,0,0,0,22.3,0,10.4,7
1972/7/16,4.33,0,0,0,21,0,11.6,9.1
1972/7/17,6.58,0,0,0,22.7,0,11.1,7
1972/7/18,9.96,0,0,0,22.5,0,13.5,8
1972/7/19,4.08,0,0,0,23.4,0,13,9.6
1972/7/20,3.67,0,0,0,24,0,12.5,10.2
1972/7/21,3.08,0,1,0,18,0,11.7,8.7
1972/7/22,3.21,0,0.1,0,20,0,14,14.5
1972/7/23,4.29,0,0,0,21.2,0,12,8.8
1972/7/24,5.46,0,3.9,0,21.9,0,12.1,8.5
1972/7/25,4.21,0,0,0,19.8,0,13,11.7
1972/7/26,4.04,0,0,0,20.4,0,13.6,9.7
1972/7/27,2.33,0,0,0,21.7,0,9.5,5
1972/7/28,3.75,0,1,0,19.8,0,12.9,8.5
1972/7/29,6.17,0,0.2,0,17.7,0,12.9,12
1972/7/30,5.09,0,2.2,0,17.5,0,12.5,8.3
1972/7/31,8.33,0,11.6,0,17.7,0,12.4,11
1972/8/1,12.42,0,0.3,0,15.2,0,11.4,10.5
1972/8/2,11.5,4,0,0,17.6,0,12,10
1972/8/3,8.63,0,0.7,0,17.9,0,9.6,6.1
1972/8/4,17.54,4,0,0,19.4,0,11.6,10.8
1972/8/5,11.21,0,2,0,20,0,11.9,11
1972/8/6,9.83,0,0.2,0,20.4,0,13.1,9.3
1972/8/7,12.62,0,11.8,0,19.7,0,11.9,7.5
1972/8/8,14.12,1,4,0,16.7,0,14,10.9
1972/8/9,9.87,0,0.1,0,16.6,0,11,8.3
1972/8/10,7.17,0,2.9,0,15.2,0,6.1,-0.5
1972/8/11,6.92,0,1.2,0,16,0,5.6,-0.6
1972/8/12,9.92,0,0.9,0,17.5,0,12.4,10.1
1972/8/13,3.92,0,0,0,18,0,10,4.9
1972/8/14,7.04,0,0.2,0,20,0,13.5,11
1972/8/15,6.67,0,0,0,17,0,9,5
1972/8/16,11.54,0,0.7,0,18.7,0,11.1,10.2
1972/8/17,15.12,0,0,0,18.6,0,14,14
1972/8/18,8.87,0,0,0,17,0,9.9,7.2
1972/8/19,8.58,0,0.1,0,20.9,0,7.7,4.1
1972/8/20,8.25,0,0.4,0,19.3,0,14.4,14.5
1972/8/21,4.29,0,0,0,20.3,0,7,4.1
1972/8/22,2.62,4,0,0,20,0,11.9,6.6
1972/8/23,7.92,0,0,0,21.6,0,11.7,7.6
1972/8/24,5,0,0,0,18.7,0,12.1,10.6
1972/8/25,5.88,0,0,0,16,0,9.5,3.7
1972/8/26,6.71,0,0,0,17.2,0,8.4,5.1
1972/8/27,6.13,0,0,0,16.2,0,9,3.6
1972/8/28,6.83,0,0,0,17.5,0,14,12.6
1972/8/29,6.92,0,0,0,17.6,0,10.7,6.2
1972/8/30,4.88,0,0,0,18.5,0,8.4,4
1972/8/31,5.33,0,0,0,17.5,0,6.9,3
1972/9/1,3.67,0,0,0,22,0,7.5,3
1972/9/2,4.75,0,0,0,23.2,0,8,4
1972/9/3,6.38,0,0,0,21.2,0,8.9,6
1972/9/4,5.91,0,0,0,15.2,0,11.5,11.3
1972/9/5,3.96,0,0,0,17.1,0,11.1,8
1972/9/6,5.96,0,1.8,0,17.5,0,7.1,3.4
1972/9/7,10,0,0,0,17,0,10.4,9.9
1972/9/8,6.17,0,2.9,0,14,0,2.4,-1.6
1972/9/9,10.67,0,0.2,0,14,0,4.4,2
1972/9/10,11.58,0,0.1,0,14.8,0,3,0
1972/9/11,12.38,4,0,0,15.7,0,6,2.4
1972/9/12,10.67,0,0.5,0,15.1,0,9.6,8.2
1972/9/13,10.13,4,0,0,16.3,0,9.5,8
1972/9/14,5,0,0,0,15.4,0,6.4,2.4
1972/9/15,4.54,0,0,0,17.5,0,3.6,0
1972/9/16,7.58,0,0.1,0,14.6,0,9.8,6
1972/9/17,3.88,0,0,0,16,0,6.1,0.5
1972/9/18,4.5,0,0,0,14,0,5.8,1.5
1972/9/19,5.83,0,0,0,13,0,9.8,9
1972/9/20,6.17,0,0.4,0,18.4,0,4.8,-0.5
1972/9/21,7.08,0,0.4,0,16,0,10.2,10
1972/9/22,4.38,0,0,0,18,0,8,4
1972/9/23,7.87,0,0,0,17.6,0,11.1,11
1972/9/24,10.29,0,0,0,13.7,0,11.1,8.9
1972/9/25,6.63,0,0,0,12.8,0,10.9,9.8
1972/9/26,3.54,0,0,0,16,0,2.5,-1.7
1972/9/27,3.5,0,0,0,17.4,0,7.2,2.1
1972/9/28,2.54,0,0,0,16,0,3.1,-1.5
1972/9/29,8.33,0,0,0,17.9,0,4,-0.4
1972/9/30,11.5,0,0,0,17.7,0,11.6,8.9
1972/10/1,11.42,0,0.4,0,14.5,0,12,10.1
1972/10/2,9.13,4,0,0,15.2,0,8.9,5.1
1972/10/3,3.5,0,0,0,16.9,0,10.9,6.5
1972/10/4,4.04,0,0,0,15.7,0,9,6.1
1972/10/5,7.04,0,0,0,15.4,0,3.8,-2
1972/10/6,5.75,0,0,0,16.5,0,10.1,5
1972/10/7,5.5,0,0.1,0,16.6,0,4.4,-0.1
1972/10/8,10.08,0,1.1,0,17.4,0,12,7.3
1972/10/9,7.71,0,9.8,0,18,0,11.6,7
1972/10/10,9.38,0,3.7,0,14.1,0,9.4,8.4
1972/10/11,11.25,0,0,0,15.6,0,9.9,8.5
1972/10/12,5.75,0,0,0,14,0,10.9,9
1972/10/13,5.91,0,0,0,14.5,0,3.5,-0.2
1972/10/14,8.87,0,0,0,13.5,0,7,0.2
1972/10/15,10.29,0,0,0,15.2,0,5.2,-0.4
1972/10/16,6.75,0,0,0,13.6,0,12,10.6
1972/10/17,10.5,0,0,0,12.2,0,11.6,10.4
1972/10/18,11.34,0,0,0,12.8,0,10.5,7.5
1972/10/19,5.83,0,0,0,10.9,0,8.5,7.1
1972/10/20,9.08,0,0,0,10,0,5.7,2.3
1972/10/21,10.88,4,0,0,12.1,0,1,-2.7
1972/10/22,20.62,4,0,0,15,0,4.3,4.8
1972/10/23,14,0,0.5,0,14.5,0,10.6,8.5
1972/10/24,9.33,0,0.8,0,13.6,0,4.1,-1.8
1972/10/25,9.17,4,0,0,14.5,0,9.9,7.1
1972/10/26,12.38,0,14.9,0,14,0,10.3,9.2
1972/10/27,8.33,0,7,0,13.4,0,8.8,8.8
1972/10/28,11.96,0,1.8,0,14.5,0,7.3,3
1972/10/29,12.87,0,0.2,0,15.3,0,9,7.7
1972/10/30,6.42,0,0,0,14.7,0,8.2,8.9
1972/10/31,4.58,0,0,0,13.1,0,6.2,1
1972/11/1,9.25,0,0,0,14.1,0,1.1,-4
1972/11/2,8.12,0,0,0,14.9,0,10.2,9.4
1972/11/3,8.5,0,15.7,0,14,0,12,11.1
1972/11/4,3.79,1,3.5,0,13.5,0,9,8.6
1972/11/5,3.88,0,0,0,16.1,0,9.6,10.5
1972/11/6,8.46,0,2.6,0,16.5,0,9.1,3.5
1972/11/7,6.5,0,0.9,0,9.4,0,8,7.5
1972/11/8,7.67,0,1.3,0,11,0,2.1,-2.9
1972/11/9,18.29,0,4.8,0,13.4,0,5.7,0.4
1972/11/10,15.54,0,0.2,0,7.9,0,4,1.9
1972/11/11,15.83,0,0.1,0,8.3,0,2.5,0.5
1972/11/12,12.33,1,28,0,8.3,0,4,2.3
1972/11/13,10.17,4,0,0,8,0,1.7,-0.5
1972/11/14,7.67,4,0,0,5.8,1,-1.1,-7.3
1972/11/15,8.63,0,0.2,0,5.9,1,-1,-7.6
1972/11/16,6.71,0,0.1,0,6,1,-0.2,-5
1972/11/17,9.25,4,0,0,3.3,1,-4.6,-12
1972/11/18,10.88,0,2,0,9.4,1,-2.9,-9
1972/11/19,8.29,0,2.9,0,10.2,1,-1,NA
1972/11/20,14.5,0,0.6,0,8.8,0,5.8,3.8
1972/11/21,18.91,0,0.3,0,9,0,4.7,2.5
1972/11/22,9.96,0,0,0,8,0,4.1,0.5
1972/11/23,10.83,4,0,0,6.2,1,-0.4,-4
1972/11/24,6.71,0,0.1,0,4.5,1,-2.4,-7.2
1972/11/25,11.75,0,0,0,6.8,1,-2.6,-8.5
1972/11/26,7.87,0,0,0,9.5,0,2.5,-0.4
1972/11/27,15.96,0,1,0,11,0,5,4.1
1972/11/28,15,0,0,0,8.9,0,3.5,0.7
1972/11/29,16.96,1,6.6,0,11,0,4,2.1
1972/11/30,14.62,0,7.3,0,11.9,0,4.7,2.3
1972/12/1,18.29,4,0,0,10,0,5,2.6
1972/12/2,5.37,0,0.1,0,7.5,0,1.1,-3.2
1972/12/3,13.25,0,1,0,11.2,0,1.7,-2.4
1972/12/4,19.38,1,3.7,0,11.5,0,5.1,4.3
1972/12/5,21.71,0,3.4,0,10.6,0,3.7,2
1972/12/6,12.87,1,0.4,0,7.8,0,4.9,2.2
1972/12/7,15.29,0,0,0,7.8,0,4,2.1
1972/12/8,6.87,1,0.3,0,5.7,1,-2.1,-8
1972/12/9,13.37,1,1.5,0,8.5,1,-0.9,-6
1972/12/10,17.5,1,2.7,0,8.7,0,2.5,-0.2
1972/12/11,15.92,1,7.5,0,11,0,1.3,-2
1972/12/12,16.92,1,1,0,13.9,0,4.4,1.6
1972/12/13,11.46,1,3.5,0,13.9,0,5,NA
1972/12/14,19.08,0,0,0,15,0,9,6.5
1972/12/15,14.54,0,0,0,11.9,0,9.5,7.3
1972/12/16,13.88,1,2,0,11.7,0,9,6
1972/12/17,17.71,0,0,0,12.2,0,10.2,9.2
1972/12/18,15.71,0,0,0,13,0,9.8,6
1972/12/19,5.29,0,0,0,12.9,0,3.6,-1.3
1972/12/20,2.13,1,0.1,0,8,1,-0.4,-6
1972/12/21,2.08,0,0,0,8.5,1,-0.3,-0.9
1972/12/22,2.62,0,0,0,7.7,0,3.7,-0.6
1972/12/23,8.96,1,0.6,0,8,0,2.9,-2.6
1972/12/24,9.71,1,1.2,0,9.8,1,-5,-11.6
1972/12/25,21.46,1,3,0,10,1,-5.4,NA
1972/12/26,11.08,1,2.3,0,9.9,0,8,6.5
1972/12/27,18.41,1,21,0,10.5,0,7.4,3.9
1972/12/28,14.33,1,21.5,0,10.5,0,8.8,8.4
1972/12/29,5.88,0,0.1,0,9.1,0,0,-5
1972/12/30,7.83,1,1.2,0,11.4,0,0,-0.9
1972/12/31,10.67,4,0,0,11.9,0,8,7.1
1973/1/1,13.54,4,0,0,12,0,10.5,10
1973/1/2,13.25,0,1,0,12.4,0,10.3,9
1973/1/3,5.33,0,0.9,0,11.5,0,7.7,7.3
1973/1/4,4.5,0,0,0,11.4,0,7.9,7.4
1973/1/5,2.71,0,0,0,9.9,0,8,1.6
1973/1/6,5.79,0,0,0,8.5,0,6.3,3.5
1973/1/7,5.63,0,0,0,8.5,0,2.5,-2.6
1973/1/8,2.67,0,0,0,8.1,0,6.4,5.4
1973/1/9,3.13,0,0,0,8.2,0,5.5,4.4
1973/1/10,8.29,0,0,0,7,0,6.8,5.6
1973/1/11,11.58,4,0,0,7.1,0,6,4.7
1973/1/12,17.41,1,1.3,0,7.6,0,5.6,4.4
1973/1/13,10,1,3,0,7.5,0,6.3,5.5
1973/1/14,12.96,0,14.6,0,9.2,0,3.5,2.3
1973/1/15,22.04,0,0.2,0,6.6,0,3.9,3.2
1973/1/16,7.92,4,0,0,5.6,1,-0.4,-5.5
1973/1/17,4.5,0,0.2,0,2.4,1,-4.8,-9.5
1973/1/18,12.17,0,0.4,0,8.2,1,-6.8,-11.5
1973/1/19,25.12,0,14.1,0,9.2,1,-4.5,NA
1973/1/20,11.12,0,0.5,0,5.3,0,4.6,3.2
1973/1/21,14.71,1,0.1,0,5.3,0,0.4,-2
1973/1/22,11.29,1,1.4,0,11.6,1,-1.9,-7.9
1973/1/23,12.87,0,0,0,12.4,0,1,NA
1973/1/24,9.54,0,0,0,13.3,0,9.5,5.6
